ID,Location,Track,Week,Rating (Num),Schedule Pacing,Year
,Sunnyvale,Intro,7,8,2,2016
,Sunnyvale,Apps,7,6,3,2016
,Taipei,,7,6,3,2016
,Taipei,,7,8,3,2016
,Taipei,,7,8,3,2016
,Taipei,,7,8,4,2016
,Taipei,,7,10,4,2016
,Taipei,,7,8,3,2016
,Taipei,,7,8,3,2016
,Taipei,,7,10,3,2016
,Taipei,,7,10,3,2016
,Taipei,,7,10,3,2016
,Taipei,,7,6,3,2016
